what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201604292217,"org.eclipse.wst.jsdt.debug.rhino.ui",1489445349523
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.600.v201605311817,"org.eclipse.wst.jsdt.debug.ui",1489445349566
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.501.v201602241911,"org.eclipse.wst.jsdt.support.firefox",1489445349943
stopped,bundle,org.eclipse.wst.jsdt.ui,2.0.0.v201608301904,"org.eclipse.wst.jsdt.ui",1489445349950
stopped,bundle,org.eclipse.wst.json.bower.ui,1.0.0.v201605201503,"org.eclipse.wst.json.bower.ui",1489445350209
stopped,bundle,org.eclipse.wst.json.eslint.ui,1.0.0.v201605201503,"org.eclipse.wst.json.eslint.ui",1489445350367
stopped,bundle,org.eclipse.wst.json.jshint.ui,1.0.0.v201605201503,"org.eclipse.wst.json.jshint.ui",1489445350542
stopped,bundle,org.eclipse.wst.json.npm.ui,1.0.0.v201605201503,"org.eclipse.wst.json.npm.ui",1489445350773
stopped,bundle,org.eclipse.wst.json.ui,1.0.1.v201608312053,"org.eclipse.wst.json.ui",1489445350775
stopped,bundle,org.eclipse.wst.sse.ui,1.3.500.v201605120129,"org.eclipse.wst.sse.ui",1489445350778
stopped,bundle,org.eclipse.search,3.11.1.v20161113-1700,"org.eclipse.search",1489445350779
stopped,bundle,org.eclipse.ui.ide.application,1.1.101.v20160829-0827,"org.eclipse.ui.ide.application",1489445350779
stopped,bundle,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.resources",1489445350779
